LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
9,2024-03-02 06:30:00,0.026000000000000002,1018.308,16.856,73.575,339.25,0.65
9,2024-03-02 06:40:00,0.0,1018.284,16.775,74.1,657.249,1.63
9,2024-03-02 06:50:00,0.0,1018.4040000000001,16.845999999999997,74.884,1164.417,3.9299999999999997
9,2024-03-02 07:00:00,0.044,1018.594,16.971,75.124,1858.3319999999999,9.34
9,2024-03-02 07:10:00,0.0,1018.3639999999999,17.143,74.77000000000001,2885.499,20.13
9,2024-03-02 07:20:00,0.0,1018.6049999999999,17.113,75.223,1298.834,4.49
9,2024-03-02 07:30:00,0.0,1018.5869999999999,17.041,76.127,1319.917,4.37
9,2024-03-02 07:40:00,0.0,1018.747,17.311,75.771,3326.917,23.54
9,2024-03-02 07:50:00,0.0,1018.8889999999999,17.372,74.953,2468.583,12.14
9,2024-03-02 08:00:00,0.0,1018.768,17.444,74.862,4910.916,50.84
9,2024-03-02 08:10:00,0.0,1018.7940000000001,18.2,72.615,11188.832,226.82999999999998
9,2024-03-02 08:20:00,0.017,1018.7360000000001,18.999000000000002,69.574,13372.583999999999,325.2
9,2024-03-02 08:30:00,0.0,1018.833,19.281,68.074,9467.501,163.33
9,2024-03-02 08:40:00,0.0,1018.932,19.078,68.461,5871.665,65.36
9,2024-03-02 08:50:00,0.0,1018.8860000000001,18.637999999999998,69.162,4094.0,33.1
9,2024-03-03 06:00:00,0.088,1016.51,16.94,82.812,27.165999999999997,0.0
9,2024-03-03 06:10:00,0.061,1016.575,17.048,82.492,54.75,0.03
9,2024-03-03 06:20:00,0.0,1016.6610000000001,17.106,81.9,146.083,0.16
9,2024-03-03 06:30:00,0.0,1016.7030000000001,17.15,81.404,305.91700000000003,0.45
9,2024-03-03 06:40:00,0.0,1016.7520000000001,17.192,81.219,508.83299999999997,0.87
9,2024-03-03 06:50:00,0.0,1016.802,17.261000000000003,80.965,785.668,1.76
9,2024-03-03 07:00:00,0.0,1016.8549999999999,17.367,80.631,1128.167,3.11
9,2024-03-03 07:10:00,0.0,1016.896,17.416,80.623,1769.9989999999998,7.18
9,2024-03-03 07:20:00,0.0,1016.909,17.52,80.483,2078.75,9.52
9,2024-03-03 07:30:00,0.0,1016.915,17.608,80.316,2549.667,13.84
9,2024-03-03 07:40:00,0.0,1016.939,17.695,80.318,2420.917,12.5
9,2024-03-03 07:50:00,0.0,1017.061,17.844,79.814,2590.666,13.91
9,2024-03-03 08:00:00,0.0,1017.059,17.869999999999997,79.529,2963.25,17.9
9,2024-03-03 08:10:00,0.0,1017.0809999999999,17.85,79.672,3470.084,24.48
9,2024-03-03 08:20:00,0.017,1017.0899999999999,18.075,79.19399999999999,5039.668,47.79
9,2024-03-03 08:30:00,0.017,1017.2120000000001,18.307,78.25800000000001,4941.084,45.730000000000004
9,2024-03-03 08:40:00,0.061,1017.2479999999999,18.275,78.274,4747.3330000000005,42.31
9,2024-03-03 08:50:00,0.0,1017.284,18.383000000000003,78.251,4998.751,46.2
9,2024-03-04 05:50:00,0.0,1012.47,16.68,81.445,24.17,0.0
9,2024-03-04 06:00:00,0.0,1012.539,16.677,81.50699999999999,87.082,0.1
9,2024-03-04 06:10:00,0.139,1012.549,16.806,80.73400000000001,328.5,0.54
9,2024-03-04 06:20:00,0.279,1012.635,16.922,80.078,874.585,2.49
9,2024-03-04 06:30:00,0.121,1012.7639999999999,16.924,79.979,1734.333,7.02
9,2024-03-04 06:40:00,0.043000000000000003,1012.9530000000001,16.976,79.891,2803.251,15.620000000000001
9,2024-03-04 06:50:00,0.14700000000000002,1012.918,17.227,78.90299999999999,4058.916,32.35
9,2024-03-04 07:00:00,0.184,1012.966,17.637999999999998,77.495,5542.0830000000005,61.99
9,2024-03-04 07:10:00,0.061,1012.9879999999999,18.069,75.999,6752.4169999999995,86.14
9,2024-03-04 07:20:00,0.06100000000000001,1013.0139999999999,18.456,74.727,7964.0,112.5
9,2024-03-04 07:30:00,0.026000000000000002,1013.031,18.856,73.309,9073.668,139.17
9,2024-03-04 07:40:00,0.10400000000000001,1013.106,19.305,71.529,10096.5,165.17
9,2024-03-04 07:50:00,0.078,1013.156,20.657,67.37,39983.958,2818.24
9,2024-03-04 08:00:00,0.174,1013.192,27.15,48.443,51552.88,5868.45
9,2024-03-04 08:10:00,0.061,1013.2149999999999,30.673000000000002,39.160000000000004,58144.35599999999,7117.23
9,2024-03-04 08:20:00,0.051000000000000004,1013.176,32.637,34.686,64073.14399999999,8248.86
9,2024-03-04 08:30:00,0.13899999999999998,1013.0780000000001,33.822,32.902,69571.584,9378.6
9,2024-03-04 08:40:00,0.462,1012.9860000000001,33.995999999999995,30.875999999999998,74507.601,10433.380000000001
9,2024-03-04 08:50:00,0.138,1012.847,34.427,30.264,79342.99100000001,11336.16
9,2024-03-05 05:50:00,0.5833333333333334,1007.1133333333333,20.80666666666667,80.17,25.833333333333332,0.0
9,2024-03-05 06:00:00,0.087,1007.189,20.833,79.77799999999999,68.833,0.07
9,2024-03-05 06:10:00,0.026000000000000002,1007.155,20.874000000000002,79.699,177.83200000000002,0.35000000000000003
9,2024-03-05 06:20:00,0.069,1007.049,20.903,79.69800000000001,396.91700000000003,0.89
9,2024-03-05 06:30:00,0.0,1007.016,20.997,79.093,977.1690000000001,2.98
9,2024-03-05 06:40:00,0.0,1007.003,21.18,78.018,1818.333,8.08
9,2024-03-05 06:50:00,0.044,1007.1120000000001,21.369999999999997,76.981,3109.0,20.82
9,2024-03-05 07:00:00,0.147,1007.2049999999999,21.6,75.316,4320.916,38.35
9,2024-03-05 07:10:00,0.182,1007.332,21.836000000000002,74.414,5286.4169999999995,50.64
9,2024-03-05 07:20:00,0.30500000000000005,1007.231,22.043,73.91,8580.832,121.23
9,2024-03-05 07:30:00,0.296,1007.0440000000001,22.375999999999998,72.89200000000001,11254.75,208.01999999999998
9,2024-03-05 07:40:00,0.078,1006.891,23.044,70.328,11917.166000000001,243.72
9,2024-03-05 07:50:00,0.13,1006.868,23.592,68.712,32090.452999999998,1652.2
9,2024-03-05 08:00:00,0.0,1006.9799999999999,29.635,51.15,52434.60600000001,6011.22
9,2024-03-05 08:10:00,0.026000000000000002,1006.891,34.408,38.945,58111.652,7110.99
9,2024-03-05 08:20:00,0.11200000000000002,1006.805,36.231,33.273,64155.263,8243.69
9,2024-03-05 08:30:00,0.409,1006.783,36.672000000000004,31.516000000000002,69908.31999999999,9367.18
9,2024-03-05 08:40:00,0.23500000000000001,1006.6129999999999,37.04,30.911,74349.656,10190.08
9,2024-03-05 08:50:00,0.217,1006.466,38.282,29.004,79273.095,10997.58
9,2024-03-06 05:50:00,0.11666666666666665,1004.4933333333333,21.886666666666667,81.10333333333334,26.386666666666667,0.0
9,2024-03-06 06:00:00,0.13899999999999998,1004.597,21.899,80.828,98.751,0.09
9,2024-03-06 06:10:00,0.0,1004.686,21.93,80.21900000000001,331.33299999999997,0.48
9,2024-03-06 06:20:00,0.10500000000000001,1005.03,22.0,79.549,734.333,1.79
9,2024-03-06 06:30:00,0.34700000000000003,1005.2540000000001,21.878,80.354,1019.167,2.76
9,2024-03-06 06:40:00,0.4,1005.463,22.137,79.709,991.918,2.34
9,2024-03-06 06:50:00,0.034,1005.6940000000001,22.307,78.94,793.8340000000001,1.77
9,2024-03-06 07:00:00,0.051000000000000004,1005.802,22.48,78.275,1172.499,3.76
9,2024-03-06 07:10:00,0.0,1005.9959999999999,22.73,77.603,1192.8319999999999,3.78
9,2024-03-06 07:20:00,0.121,1006.135,22.724,77.50800000000001,1232.749,4.1899999999999995
9,2024-03-06 07:30:00,0.034999999999999996,1006.427,22.648,77.753,1095.085,3.5
9,2024-03-06 07:40:00,1.9260000000000002,1006.8030000000001,22.346,79.775,1640.0819999999999,6.66
9,2024-03-06 07:50:00,0.365,1006.961,22.392000000000003,81.435,3489.501,25.38
9,2024-03-06 08:00:00,0.0,1007.1610000000001,23.101,79.161,4189.499,38.86
9,2024-03-06 08:10:00,0.0,1007.289,23.326999999999998,78.535,3020.999,19.84
9,2024-03-06 08:20:00,0.522,1007.376,23.256,81.212,1785.0,7.17
9,2024-03-06 08:30:00,0.775,1007.5840000000001,23.134,82.40299999999999,1567.667,5.45
9,2024-03-06 08:40:00,0.7929999999999999,1007.8290000000001,22.972,81.104,2208.584,9.959999999999999
9,2024-03-06 08:50:00,0.54,1007.936,22.86,80.188,3122.25,20.46
9,2024-03-07 06:10:00,0.0,1013.4219999999999,19.025,77.232,31.249000000000002,0.0
9,2024-03-07 06:20:00,0.0,1013.5709999999999,19.136000000000003,76.989,78.083,0.09
9,2024-03-07 06:30:00,0.0,1013.689,19.091,77.196,193.001,0.27
9,2024-03-07 06:40:00,0.0,1013.747,19.044,77.481,314.33299999999997,0.56
9,2024-03-07 06:50:00,0.0,1013.9159999999999,18.936,78.354,571.4159999999999,1.25
9,2024-03-07 07:00:00,0.0,1014.025,19.014,78.444,833.083,2.16
9,2024-03-07 07:10:00,0.0,1014.0049999999999,19.192,78.174,1094.417,3.29
9,2024-03-07 07:20:00,0.0,1014.0139999999999,19.308,77.25800000000001,1324.334,4.41
9,2024-03-07 07:30:00,0.0,1014.144,19.307,77.04499999999999,2082.333,9.79
9,2024-03-07 07:40:00,0.0,1014.2149999999999,19.476,76.345,2160.418,10.39
9,2024-03-07 07:50:00,0.0,1014.365,19.461000000000002,76.03099999999999,1361.834,4.34
9,2024-03-07 08:00:00,0.0,1014.348,19.463,75.632,1679.417,6.48
9,2024-03-07 08:10:00,0.0,1014.336,19.562,75.185,2393.75,11.97
9,2024-03-07 08:20:00,0.0,1014.519,19.624000000000002,75.699,2423.667,11.77
9,2024-03-07 08:30:00,0.0,1014.5350000000001,19.563,75.402,2518.333,12.29
9,2024-03-07 08:40:00,0.0,1014.5600000000001,19.576999999999998,75.50800000000001,2881.749,15.84
9,2024-03-07 08:50:00,0.0,1014.6209999999999,19.587,75.167,3651.25,26.46
9,2024-03-08 06:00:00,0.0,1015.4966666666666,17.536666666666665,76.85333333333334,26.113333333333333,0.0
9,2024-03-08 06:10:00,0.0,1015.632,17.529,76.777,43.583,0.03
9,2024-03-08 06:20:00,0.568,1015.841,17.199,78.32000000000001,104.917,0.11
9,2024-03-08 06:30:00,0.513,1016.0219999999999,17.29,77.747,254.916,0.4
9,2024-03-08 06:40:00,0.714,1016.222,17.218,78.638,478.084,1.03
9,2024-03-08 06:50:00,0.305,1016.3549999999999,17.561,77.306,719.417,1.79
9,2024-03-08 07:00:00,0.14700000000000002,1016.499,17.563,76.286,672.3340000000001,1.51
9,2024-03-08 07:10:00,0.174,1016.6479999999999,17.636000000000003,75.636,676.752,1.4
9,2024-03-08 07:20:00,0.0,1016.784,17.856,76.364,802.249,1.95
9,2024-03-08 07:30:00,0.0,1016.9599999999999,17.981111111111108,75.75444444444445,918.3333333333334,2.22
9,2024-03-08 07:40:00,0.29700000000000004,1017.018,17.967000000000002,74.48400000000001,1242.75,3.8600000000000003
9,2024-03-08 07:50:00,0.41899999999999993,1017.104,17.625,74.07300000000001,1518.0,5.29
9,2024-03-08 08:00:00,0.026000000000000002,1017.1899999999999,17.740000000000002,74.272,1704.167,6.4799999999999995
9,2024-03-08 08:10:00,0.096,1017.318,17.849,74.13,1767.833,6.89
9,2024-03-08 08:20:00,0.33999999999999997,1017.432,17.801,70.674,2087.166,9.25
9,2024-03-08 08:30:00,0.38299999999999995,1017.5219999999999,17.965,68.17,2503.665,12.88
9,2024-03-08 08:40:00,0.096,1017.653,18.122999999999998,66.316,2887.833,17.18
9,2024-03-08 08:50:00,0.0,1017.7539999999999,18.272,65.351,2980.75,18.63
9,2024-03-10 06:00:00,0.0425,1019.6075000000001,16.6025,73.5325,46.45875,0.01
9,2024-03-10 06:10:00,0.17400000000000002,1019.5350000000001,16.558,73.69500000000001,108.0,0.12
9,2024-03-10 06:20:00,0.043000000000000003,1019.601,16.557,73.534,199.0,0.26
9,2024-03-10 06:30:00,0.079,1019.719,16.591,73.92,327.248,0.54
9,2024-03-10 06:40:00,0.061,1019.7819999999999,16.578,74.311,473.91700000000003,0.85
9,2024-03-10 06:50:00,0.0,1019.9159999999999,16.654999999999998,73.998,872.835,2.25
9,2024-03-10 07:00:00,0.0,1020.152,16.714000000000002,73.884,1095.416,3.18
9,2024-03-10 07:10:00,0.0,1020.2209999999999,16.721,73.926,1283.334,4.22
9,2024-03-10 07:20:00,0.0,1020.3459999999999,16.8,73.67999999999999,1472.5,5.29
9,2024-03-10 07:30:00,0.0,1020.586,16.849,73.58200000000001,1420.917,4.890000000000001
9,2024-03-10 07:40:00,0.061,1020.673,16.886000000000003,73.256,1711.667,6.59
9,2024-03-10 07:50:00,0.0,1020.8860000000001,16.98,72.8,2314.417,11.32
9,2024-03-10 08:00:00,0.0,1021.1110000000001,17.016,72.739,2006.0,8.63
9,2024-03-10 08:10:00,0.0,1021.2610000000001,16.97,72.908,1983.584,8.26
9,2024-03-10 08:20:00,0.121,1021.347,17.011,72.285,2176.084,9.61
9,2024-03-10 08:30:00,0.0,1021.555,17.125,71.749,2055.666,8.79
9,2024-03-10 08:40:00,0.0,1021.583,17.192,71.574,2548.583,13.39
9,2024-03-10 08:50:00,0.08600000000000001,1021.6959999999999,17.341,70.962,2999.501,17.03
9,2024-03-11 05:50:00,0.0,1016.115,18.005000000000003,74.825,22.5,0.0
9,2024-03-11 06:00:00,0.034,1016.116,17.997,75.063,60.916,0.02
9,2024-03-11 06:10:00,0.0,1016.0600000000001,18.003999999999998,75.102,197.751,0.25
9,2024-03-11 06:20:00,0.0,1016.0799999999999,18.066666666666666,74.68444444444444,389.90666666666664,0.65
9,2024-03-11 06:30:00,0.0,1016.1144444444445,18.119999999999997,74.58111111111111,783.7033333333334,1.97
9,2024-03-11 06:40:00,0.0,1016.006,18.221,74.232,1367.585,5.39
9,2024-03-11 06:50:00,0.0,1016.015,18.283,74.36699999999999,1440.084,5.44
9,2024-03-11 07:00:00,0.017,1016.015,18.393,73.721,1817.8319999999999,7.72
9,2024-03-11 07:10:00,0.356,1016.066,18.476,72.90599999999999,1929.417,8.27
9,2024-03-11 07:20:00,0.288,1016.067,18.533,72.816,2286.083,11.24
9,2024-03-11 07:30:00,0.11200000000000002,1016.01,18.567,73.164,2472.083,12.79
9,2024-03-11 07:40:00,0.21800000000000003,1016.061,18.671,73.139,3325.666,22.38
9,2024-03-11 07:50:00,0.5660000000000001,1016.0809999999999,18.759,72.588,4118.666,32.54
9,2024-03-11 08:00:00,0.549,1016.0840000000001,18.863,71.725,5276.75,51.83
9,2024-03-11 08:10:00,0.052000000000000005,1016.109,19.22,70.9,6723.250999999999,81.29
9,2024-03-11 08:20:00,0.13,1016.0690000000001,19.44,70.239,6795.499000000001,84.05
9,2024-03-11 08:30:00,0.16499999999999998,1016.0200000000001,19.705000000000002,69.785,8873.166000000001,140.9
9,2024-03-11 08:40:00,0.069,1015.984,20.056,69.103,8460.583,129.56
9,2024-03-11 08:50:00,0.096,1015.9379999999999,20.23,68.79400000000001,8741.25,134.7
9,2024-03-12 05:50:00,0.0,1011.99,19.04,87.2,24.17,0.0
9,2024-03-12 06:00:00,0.27799999999999997,1012.1229999999999,19.03,84.825,56.166999999999994,0.03
9,2024-03-12 06:10:00,0.0,1012.356,19.1,83.03,112.499,0.11
9,2024-03-12 06:20:00,0.0,1012.609,19.101,82.263,172.0,0.16
9,2024-03-12 06:30:00,0.034999999999999996,1012.7940000000001,19.145,82.33200000000001,259.584,0.33999999999999997
9,2024-03-12 06:40:00,0.026000000000000002,1013.001,19.21,81.954,464.916,0.8
9,2024-03-12 06:50:00,0.0,1013.2,19.232,82.099,708.5,1.44
9,2024-03-12 07:00:00,0.339,1013.3149999999999,19.131,80.999,873.3340000000001,2.1
9,2024-03-12 07:10:00,0.16599999999999998,1013.4739999999999,19.179000000000002,78.576,1201.499,3.74
9,2024-03-12 07:20:00,0.45299999999999996,1013.6969999999999,19.3,74.61699999999999,1489.5,5.5200000000000005
9,2024-03-12 07:30:00,0.42699999999999994,1013.8979999999999,19.419999999999998,72.015,1791.833,7.2299999999999995
9,2024-03-12 07:40:00,0.087,1014.043,19.499000000000002,74.312,2088.835,9.79
9,2024-03-12 07:50:00,0.688,1014.28,19.451,73.52000000000001,2401.25,12.4
9,2024-03-12 08:00:00,0.174,1014.509,19.525,72.976,2607.999,14.459999999999999
9,2024-03-12 08:10:00,0.13999999999999999,1014.762,19.662,72.101,2927.749,17.79
9,2024-03-12 08:20:00,0.043000000000000003,1014.8969999999999,19.833000000000002,72.171,3243.917,21.69
9,2024-03-12 08:30:00,0.0,1014.958,19.971,72.425,3366.332,23.22
9,2024-03-12 08:40:00,0.017,1015.0219999999999,20.068,73.44800000000001,3828.251,29.85
9,2024-03-12 08:50:00,0.017,1015.0539999999999,20.207,74.612,4957.749,48.54
9,2024-03-13 05:50:00,0.01888888888888889,1018.5444444444444,17.16888888888889,74.02000000000001,50.74111111111111,0.02
9,2024-03-13 06:00:00,0.183,1018.6659999999999,16.935,75.345,195.499,0.23
9,2024-03-13 06:10:00,0.0,1018.827,16.837,75.8,418.666,0.63
9,2024-03-13 06:20:00,0.0,1019.074,16.903,76.215,658.752,1.34
9,2024-03-13 06:30:00,0.0,1019.193,17.183,75.34700000000001,888.251,2.46
9,2024-03-13 06:40:00,0.0,1019.332,17.362000000000002,74.487,1082.0,3.43
9,2024-03-13 06:50:00,0.0,1019.384,17.555,74.037,1631.998,7.01
9,2024-03-13 07:00:00,0.0,1019.481,17.722,73.833,2517.417,14.84
9,2024-03-13 07:10:00,0.0,1019.615,17.925,73.683,2846.501,18.27
9,2024-03-13 07:20:00,0.0,1019.7940000000001,18.077,73.06800000000001,2594.083,15.19
9,2024-03-13 07:30:00,0.0,1019.9680000000001,18.075,73.71000000000001,2808.334,17.68
9,2024-03-13 07:40:00,0.017,1020.031,18.022,74.378,3363.334,24.43
9,2024-03-13 07:50:00,0.017,1020.0790000000001,18.212,74.069,4492.501,42.49
9,2024-03-13 08:00:00,0.078,1020.168,18.5,72.882,5490.668,60.55
9,2024-03-13 08:10:00,0.0,1020.182,18.85,70.803,7386.25,106.5
9,2024-03-13 08:20:00,0.069,1020.2090000000001,19.344,68.924,10813.832,223.93
9,2024-03-13 08:30:00,0.48,1020.274,19.939,67.435,13875.669,354.21999999999997
9,2024-03-13 08:40:00,0.5229999999999999,1020.26,19.919,67.727,15203.583999999999,437.74
9,2024-03-13 08:50:00,0.269,1020.271,21.691,61.806,29425.082000000002,1901.29
9,2024-03-15 05:50:00,0.0,1015.7900000000001,17.883333333333333,78.16444444444444,41.38777777777778,0.03
9,2024-03-15 06:00:00,0.0,1015.9129999999999,18.018,77.98400000000001,141.75,0.11
9,2024-03-15 06:10:00,0.0,1015.9540000000001,18.137,77.545,301.33299999999997,0.4
9,2024-03-15 06:20:00,0.0,1016.083,18.02,77.851,441.08500000000004,0.7100000000000001
9,2024-03-15 06:30:00,0.0,1016.202,18.052,78.362,527.75,0.75
9,2024-03-15 06:40:00,0.0,1016.3629999999999,18.28,77.952,689.25,1.26
9,2024-03-15 06:50:00,0.0,1016.4799999999999,18.426,77.743,1086.749,3.33
9,2024-03-15 07:00:00,0.0,1016.6450000000001,18.516,77.339,1412.917,5.09
9,2024-03-15 07:10:00,0.0,1016.8100000000001,18.724,77.014,1724.0010000000002,7.22
9,2024-03-15 07:20:00,0.0,1016.89,18.947,76.59700000000001,2433.166,13.35
9,2024-03-15 07:30:00,0.0,1016.9399999999999,19.134,76.14,3254.084,22.59
9,2024-03-15 07:40:00,0.0,1017.021,19.375,75.444,4088.167,34.6
9,2024-03-15 07:50:00,0.0,1017.049,19.576,74.36800000000001,4137.0,34.13
9,2024-03-15 08:00:00,0.078,1017.117,19.451,75.212,3119.0,20.35
9,2024-03-15 08:10:00,0.052000000000000005,1017.1540000000001,19.610999999999997,75.225,4845.9169999999995,46.660000000000004
9,2024-03-15 08:20:00,0.0,1017.168,19.873,74.84700000000001,5954.166,69.3
9,2024-03-15 08:30:00,0.061,1017.2239999999999,20.124000000000002,73.392,6814.5830000000005,88.08
9,2024-03-15 08:40:00,0.0,1017.2040000000001,20.465,72.274,7896.916,117.19
9,2024-03-15 08:50:00,0.0,1017.142,20.904,70.90799999999999,10344.333,194.93
9,2024-03-16 05:40:00,0.0,1015.7866666666667,18.05333333333333,80.85333333333334,25.276666666666667,0.0
9,2024-03-16 05:50:00,0.0,1015.8,18.036,80.947,94.416,0.09
9,2024-03-16 06:00:00,0.034999999999999996,1015.835,18.009,80.99600000000001,335.585,0.47000000000000003
9,2024-03-16 06:10:00,0.078,1015.921,17.981,80.877,838.918,2.2
9,2024-03-16 06:20:00,0.279,1015.9559999999999,17.941,80.971,1626.915,6.21
9,2024-03-16 06:30:00,0.139,1015.942,18.069,80.601,2667.999,14.82
9,2024-03-16 06:40:00,0.0,1016.077,18.25,80.108,4008.834,34.14
9,2024-03-16 06:50:00,0.0,1016.336,18.607,78.67,5551.834,65.02
9,2024-03-16 07:00:00,0.0,1016.434,19.148,76.685,6761.8330000000005,87.99000000000001
9,2024-03-16 07:10:00,0.034999999999999996,1016.493,19.587,75.137,8130.334,122.63
9,2024-03-16 07:20:00,0.034,1016.6139999999999,20.104,73.889,10641.416000000001,205.3
9,2024-03-16 07:30:00,0.051000000000000004,1016.64,20.731,71.898,11649.5,254.04
9,2024-03-16 07:40:00,0.044,1016.72,21.490000000000002,69.732,13620.082,337.25
9,2024-03-16 07:50:00,0.29500000000000004,1016.7270000000001,21.767000000000003,68.481,16194.582,443.4
9,2024-03-16 08:00:00,0.06000000000000001,1016.717,22.203,66.85799999999999,15804.999,432.13
9,2024-03-16 08:10:00,0.122,1016.7729999999999,22.648,66.04299999999999,18884.666,617.29
9,2024-03-16 08:20:00,0.034999999999999996,1016.825,23.705,62.955,34016.613,2628.91
9,2024-03-16 08:30:00,0.236,1016.909,27.363999999999997,51.55499999999999,48875.15,5554.63
9,2024-03-16 08:40:00,0.10400000000000001,1017.0200000000001,32.458,38.897000000000006,66452.209,8386.24
9,2024-03-16 08:50:00,0.253,1017.073,33.263,37.284000000000006,62241.79,7961.98
9,2024-03-17 05:40:00,0.0,1013.5033333333334,20.623333333333335,79.74333333333334,27.223333333333333,0.01
9,2024-03-17 05:50:00,0.0,1013.5620000000001,20.664,79.334,99.25,0.06
9,2024-03-17 06:00:00,0.086,1013.686,20.639,79.237,339.5,0.51
9,2024-03-17 06:10:00,0.357,1013.802,20.588,80.356,817.8340000000001,1.87
9,2024-03-17 06:20:00,0.051000000000000004,1013.9370000000001,20.541,80.271,1542.751,5.32
9,2024-03-17 06:30:00,0.061,1014.039,20.663,80.061,2442.5,11.22
9,2024-03-17 06:40:00,0.0,1014.083,20.826,79.264,3374.335,19.21
9,2024-03-17 06:50:00,0.079,1014.193,21.024,78.561,4646.4169999999995,38.11
9,2024-03-17 07:00:00,0.0,1014.358,21.365000000000002,77.284,6090.499,63.97
9,2024-03-17 07:10:00,0.0,1014.467,21.772,75.925,7765.668,105.08
9,2024-03-17 07:20:00,0.0,1014.559,22.243000000000002,74.341,9425.583,156.86
9,2024-03-17 07:30:00,0.0,1014.652,23.034,71.861,12693.418,299.81
9,2024-03-17 07:40:00,0.017,1014.673,23.954,68.898,15477.833999999999,448.14
9,2024-03-17 07:50:00,0.0,1014.701,24.543,67.196,13307.582999999999,298.63
9,2024-03-17 08:00:00,0.06999999999999999,1014.6690000000001,24.196,67.687,11829.666000000001,219.45
9,2024-03-17 08:10:00,0.034,1014.6780000000001,24.213,67.975,14265.916000000001,317.09000000000003
9,2024-03-17 08:20:00,0.0,1014.7479999999999,24.802,66.44399999999999,36004.345,1986.87
9,2024-03-17 08:30:00,0.034999999999999996,1014.8209999999999,30.699,50.881,64396.762,8122.65
9,2024-03-17 08:40:00,0.061,1014.7459999999999,36.35,37.239,69014.914,8912.9
9,2024-03-17 08:50:00,0.096,1014.655,37.601,32.284,74042.571,9841.39
9,2024-03-18 05:50:00,0.0,1013.875,22.125,73.4925,26.4575,0.0
9,2024-03-18 06:00:00,0.0,1014.007,22.163,73.431,57.416,0.01
9,2024-03-18 06:10:00,0.0,1014.186,22.012,73.139,105.583,0.11
9,2024-03-18 06:20:00,0.0,1014.3389999999999,22.073,73.303,201.083,0.28
9,2024-03-18 06:30:00,0.061,1014.481,22.101000000000003,73.488,296.584,0.42
9,2024-03-18 06:40:00,0.0,1014.6380000000001,22.072,72.991,388.58299999999997,0.62
9,2024-03-18 06:50:00,0.044,1014.7850000000001,22.038,73.31,507.99899999999997,0.92
9,2024-03-18 07:00:00,0.0,1014.949,22.032,73.466,609.083,1.09
9,2024-03-18 07:10:00,0.0,1015.1020000000001,22.07,73.494,661.833,1.34
9,2024-03-18 07:20:00,0.06999999999999999,1015.305,22.057,73.747,772.0,1.73
9,2024-03-18 07:30:00,0.0,1015.47,21.997999999999998,73.961,1016.667,2.7600000000000002
9,2024-03-18 07:40:00,0.13899999999999998,1015.519,21.968,73.586,1375.417,4.53
9,2024-03-18 07:50:00,0.052000000000000005,1015.524,21.997,72.979,2008.2489999999998,8.56
9,2024-03-18 08:00:00,0.0,1015.5619999999999,22.169999999999998,72.542,2315.333,11.22
9,2024-03-18 08:10:00,0.0,1015.628,22.305,72.263,2331.417,11.23
9,2024-03-18 08:20:00,0.0,1015.617,22.485999999999997,71.761,3188.584,20.14
9,2024-03-18 08:30:00,0.0,1015.6790000000001,22.669,70.84100000000001,3470.749,23.71
9,2024-03-18 08:40:00,0.0,1015.7,22.728,70.26,3624.666,25.27
9,2024-03-18 08:50:00,0.0,1015.673,22.863999999999997,69.887,3855.584,29.189999999999998
9,2024-03-19 05:50:00,0.0,1013.5116666666667,20.974999999999998,83.25166666666667,32.916666666666664,0.0
9,2024-03-19 06:00:00,0.0,1013.7,20.969,83.416,91.252,0.08
9,2024-03-19 06:10:00,0.0,1013.8549999999999,20.979999999999997,83.518,202.166,0.29
9,2024-03-19 06:20:00,0.0,1013.923,21.063,83.042,273.584,0.42
9,2024-03-19 06:30:00,0.0,1014.0369999999999,21.152,82.83099999999999,446.666,0.78
9,2024-03-19 06:40:00,0.0,1014.119,21.250999999999998,82.49300000000001,613.8340000000001,1.34
9,2024-03-19 06:50:00,0.078,1014.2549999999999,21.205000000000002,82.74,407.0,0.6900000000000001
9,2024-03-19 07:00:00,0.034999999999999996,1014.345,20.772,84.875,358.5,0.53
9,2024-03-19 07:10:00,0.0,1014.425,20.682,85.658,871.665,2.33
9,2024-03-19 07:20:00,0.096,1014.588,20.892,84.85900000000001,1075.1680000000001,2.89
9,2024-03-19 07:30:00,0.175,1014.6629999999999,20.572,85.964,1034.749,2.63
9,2024-03-19 07:40:00,0.409,1014.8729999999999,20.48,86.46700000000001,1878.25,6.99
9,2024-03-19 07:50:00,0.505,1015.075,20.068,88.756,1727.666,6.56
9,2024-03-19 08:00:00,0.0,1015.2059999999999,20.21,89.152,1787.5010000000002,7.45
9,2024-03-19 08:10:00,0.11299999999999999,1015.28,20.250999999999998,88.05699999999999,2911.582,22.08
9,2024-03-19 08:20:00,0.157,1015.4440000000001,20.243000000000002,87.712,2847.833,21.82
9,2024-03-19 08:30:00,0.0,1015.54,20.193,88.61800000000001,2582.335,13.98
9,2024-03-19 08:40:00,0.0,1015.6119999999999,20.148,89.013,2143.001,11.07
9,2024-03-19 08:50:00,0.0,1015.722,20.127000000000002,89.684,2460.751,14.530000000000001
9,2024-03-20 05:40:00,0.0,1020.9,18.12,73.71,22.5,0.0
9,2024-03-20 05:50:00,0.0,1021.0229999999999,17.954,72.07000000000001,68.001,0.03
