LocationCode,DateTime,Power(mW)
9,2024-06-24 14:20:00,61.24
9,2024-06-24 14:30:00,47.0
9,2024-06-24 14:40:00,55.27
9,2024-06-24 14:50:00,43.18
9,2024-06-24 15:00:00,46.33
9,2024-06-24 15:10:00,38.089999999999996
9,2024-06-24 15:20:00,72.7
9,2024-06-24 15:30:00,65.28
9,2024-06-24 15:40:00,38.15
9,2024-06-24 15:50:00,27.01
9,2024-06-24 16:00:00,19.130000000000003
9,2024-06-24 16:10:00,40.79
9,2024-06-24 16:20:00,54.410000000000004
9,2024-06-24 16:30:00,10.37
9,2024-06-24 16:40:00,6.77
9,2024-06-24 16:50:00,7.2
9,2024-06-25 09:00:00,86.53
9,2024-06-25 09:10:00,87.38
9,2024-06-25 09:20:00,98.28
9,2024-06-25 09:30:00,118.47
9,2024-06-25 09:40:00,424.03
9,2024-06-25 09:50:00,1943.99
9,2024-06-25 10:00:00,5979.23
9,2024-06-25 10:10:00,9831.43
9,2024-06-25 10:20:00,10546.3
9,2024-06-25 10:30:00,9540.039999999999
9,2024-06-25 10:40:00,8237.5
9,2024-06-25 10:50:00,6727.03
9,2024-06-25 11:00:00,3712.73
9,2024-06-25 11:10:00,189.77
9,2024-06-25 11:20:00,208.26
9,2024-06-25 11:30:00,200.83
9,2024-06-25 11:40:00,170.81
9,2024-06-25 11:50:00,188.81
9,2024-06-25 12:00:00,240.15
9,2024-06-25 12:10:00,190.45999999999998
9,2024-06-25 12:20:00,140.66
9,2024-06-25 12:30:00,147.35
9,2024-06-25 12:40:00,121.45
9,2024-06-25 12:50:00,71.32
9,2024-06-25 13:00:00,77.2
9,2024-06-25 13:10:00,81.39999999999999
9,2024-06-25 13:20:00,83.47999999999999
9,2024-06-25 13:30:00,98.22
9,2024-06-25 13:40:00,111.74
9,2024-06-25 13:50:00,108.82
9,2024-06-25 14:00:00,85.45
9,2024-06-25 14:10:00,77.57
9,2024-06-25 14:20:00,79.95
9,2024-06-25 14:30:00,77.0
9,2024-06-25 14:40:00,69.07
9,2024-06-25 14:50:00,104.35000000000001
9,2024-06-25 15:00:00,24.79
9,2024-06-25 15:10:00,28.17
9,2024-06-25 15:20:00,24.89
9,2024-06-25 15:30:00,19.02
9,2024-06-25 15:40:00,17.8
9,2024-06-25 15:50:00,19.4
9,2024-06-25 16:00:00,17.97
9,2024-06-25 16:10:00,13.690000000000001
9,2024-06-25 16:20:00,6.28
9,2024-06-25 16:30:00,19.2
9,2024-06-25 16:40:00,9.74
9,2024-06-25 16:50:00,5.2700000000000005
9,2024-06-26 09:00:00,147.63
9,2024-06-26 09:10:00,160.64000000000001
9,2024-06-26 09:20:00,148.58
9,2024-06-26 09:30:00,150.81
9,2024-06-26 09:40:00,518.44
9,2024-06-26 09:50:00,2381.68
9,2024-06-26 10:00:00,6314.42
9,2024-06-26 10:10:00,9861.47
9,2024-06-26 10:20:00,11191.14
9,2024-06-26 10:30:00,11096.43
9,2024-06-26 10:40:00,10977.49
9,2024-06-26 10:50:00,11328.99
9,2024-06-26 11:00:00,5371.08
9,2024-06-26 11:10:00,492.2
9,2024-06-26 11:20:00,205.17
9,2024-06-26 11:30:00,41.63
9,2024-06-26 11:40:00,31.61
9,2024-06-26 11:50:00,30.61
9,2024-06-26 12:00:00,32.29
9,2024-06-26 12:10:00,35.29
9,2024-06-26 12:20:00,34.45
9,2024-06-26 12:30:00,64.47
9,2024-06-26 12:40:00,37.6
9,2024-06-26 12:50:00,45.57
9,2024-06-26 13:00:00,152.89
9,2024-06-26 13:10:00,68.36
9,2024-06-26 13:20:00,74.25999999999999
9,2024-06-26 13:30:00,56.78
9,2024-06-26 13:40:00,46.94
9,2024-06-26 13:50:00,29.95
9,2024-06-26 14:00:00,1.82
9,2024-06-26 14:20:00,20.48
9,2024-06-26 14:30:00,13.38
9,2024-06-26 14:40:00,13.26
9,2024-06-26 14:50:00,14.95
9,2024-06-26 15:00:00,21.11
9,2024-06-26 15:10:00,20.01
9,2024-06-26 15:20:00,15.9
9,2024-06-26 15:30:00,6.55
9,2024-06-26 15:40:00,5.220000000000001
9,2024-06-26 15:50:00,4.95
9,2024-06-26 16:00:00,7.050000000000001
9,2024-06-26 16:10:00,10.15
9,2024-06-26 16:20:00,6.24
9,2024-06-26 16:30:00,4.56
9,2024-06-26 16:40:00,3.35
9,2024-06-26 16:50:00,2.8
9,2024-06-27 09:00:00,124.3
9,2024-06-27 09:10:00,128.29
9,2024-06-27 09:20:00,173.91
9,2024-06-27 09:30:00,329.22
9,2024-06-27 09:40:00,869.3199999999999
9,2024-06-27 09:50:00,2730.43
9,2024-06-27 10:00:00,3077.31
9,2024-06-27 10:10:00,7885.28
9,2024-06-27 10:20:00,10817.8
9,2024-06-27 10:30:00,10820.18
9,2024-06-27 10:40:00,10396.43
9,2024-06-27 10:50:00,11077.72
9,2024-06-27 11:00:00,4674.0
9,2024-06-27 11:10:00,108.35
9,2024-06-27 11:20:00,66.4
9,2024-06-27 11:30:00,51.9
9,2024-06-27 11:40:00,41.589999999999996
9,2024-06-27 11:50:00,35.81
9,2024-06-27 12:00:00,33.18
9,2024-06-27 12:10:00,32.53
9,2024-06-27 12:20:00,32.27
9,2024-06-27 12:30:00,32.15
9,2024-06-27 12:40:00,32.78
9,2024-06-27 12:50:00,37.57
9,2024-06-27 13:00:00,61.34
9,2024-06-27 13:10:00,65.75
9,2024-06-27 13:20:00,84.88
9,2024-06-27 13:30:00,324.78
9,2024-06-27 13:40:00,88.75999999999999
9,2024-06-27 13:50:00,273.96999999999997
9,2024-06-27 14:00:00,212.52
9,2024-06-27 14:10:00,328.36
9,2024-06-27 14:20:00,279.39
9,2024-06-27 14:30:00,182.42
9,2024-06-27 14:40:00,117.66
9,2024-06-27 14:50:00,64.25
9,2024-06-27 15:00:00,89.27
9,2024-06-27 15:10:00,84.12
9,2024-06-27 15:20:00,70.59
9,2024-06-27 15:30:00,74.26
9,2024-06-27 15:40:00,92.51
9,2024-06-27 15:50:00,84.85
9,2024-06-27 16:00:00,80.24
9,2024-06-27 16:10:00,73.89
9,2024-06-27 16:20:00,71.95
9,2024-06-27 16:30:00,69.07
9,2024-06-27 16:40:00,55.89
9,2024-06-27 16:50:00,27.97
9,2024-06-29 09:00:00,97.57
9,2024-06-29 09:10:00,96.0
9,2024-06-29 09:20:00,100.64
9,2024-06-29 09:30:00,181.27
9,2024-06-29 09:40:00,872.0
9,2024-06-29 09:50:00,3290.38
9,2024-06-29 10:00:00,7868.36
9,2024-06-29 10:10:00,10511.8
9,2024-06-29 10:20:00,9911.23
9,2024-06-29 10:30:00,10071.17
9,2024-06-29 10:40:00,10790.08
9,2024-06-29 10:50:00,10978.369999999999
9,2024-06-29 11:00:00,3414.05
9,2024-06-29 11:10:00,226.45
9,2024-06-29 11:20:00,58.87
9,2024-06-29 11:30:00,82.59
9,2024-06-29 11:40:00,49.75
9,2024-06-29 11:50:00,46.15
9,2024-06-29 12:00:00,62.309999999999995
9,2024-06-29 12:10:00,51.45
9,2024-06-29 12:20:00,155.3
9,2024-06-29 12:30:00,168.31
9,2024-06-29 12:40:00,74.59
9,2024-06-29 12:50:00,174.12
9,2024-06-29 13:00:00,122.12
9,2024-06-29 13:10:00,149.54
9,2024-06-29 13:20:00,237.69
9,2024-06-29 13:30:00,242.98000000000002
9,2024-06-29 13:40:00,212.31
9,2024-06-29 13:50:00,47.72
9,2024-06-29 14:00:00,22.5
9,2024-06-29 14:10:00,15.67
9,2024-06-29 14:20:00,8.36
9,2024-06-29 14:30:00,6.24
9,2024-06-29 14:40:00,13.440000000000001
9,2024-06-29 14:50:00,14.34
9,2024-06-29 15:00:00,36.64
9,2024-06-29 15:10:00,21.0
9,2024-06-29 15:20:00,19.94
9,2024-06-29 15:30:00,24.07
9,2024-06-29 15:40:00,9.790000000000001
9,2024-06-29 15:50:00,7.93
9,2024-06-29 16:00:00,1.58
9,2024-06-29 16:10:00,0.75
9,2024-06-29 16:20:00,0.98
9,2024-06-29 16:30:00,0.89
9,2024-06-29 16:40:00,0.68
9,2024-06-29 16:50:00,0.89
9,2024-06-30 09:00:00,136.2
9,2024-06-30 09:10:00,161.64
9,2024-06-30 09:20:00,205.85
9,2024-06-30 09:30:00,372.26
9,2024-06-30 09:40:00,1182.23
9,2024-06-30 09:50:00,3375.59
9,2024-06-30 10:00:00,8563.44
9,2024-06-30 10:10:00,7562.21
9,2024-06-30 10:20:00,5588.82
9,2024-06-30 10:30:00,11598.87
9,2024-06-30 10:40:00,12202.07
9,2024-06-30 10:50:00,12586.43
9,2024-06-30 11:00:00,7202.42
9,2024-06-30 11:10:00,165.04999999999998
9,2024-06-30 11:20:00,168.61
9,2024-06-30 11:30:00,228.67
9,2024-06-30 11:40:00,163.48
9,2024-06-30 11:50:00,87.87
9,2024-06-30 12:00:00,85.59
9,2024-06-30 12:10:00,103.07
9,2024-06-30 12:20:00,105.61
9,2024-06-30 12:30:00,102.46000000000001
9,2024-06-30 12:40:00,118.91
9,2024-06-30 12:50:00,91.50999999999999
9,2024-06-30 13:00:00,74.57
9,2024-06-30 13:10:00,75.86
9,2024-06-30 13:20:00,89.94
9,2024-06-30 13:30:00,126.83
9,2024-06-30 13:40:00,112.32
9,2024-06-30 13:50:00,70.65
9,2024-06-30 14:00:00,74.69
9,2024-06-30 14:10:00,55.07
9,2024-06-30 14:20:00,44.93
9,2024-06-30 14:30:00,40.96
9,2024-06-30 14:40:00,37.03
9,2024-06-30 14:50:00,33.98
9,2024-06-30 15:00:00,47.83
9,2024-06-30 15:10:00,53.9
9,2024-06-30 15:20:00,81.03
9,2024-06-30 15:30:00,89.18
9,2024-06-30 15:40:00,93.1
9,2024-06-30 15:50:00,67.66
9,2024-06-30 16:00:00,50.38
9,2024-06-30 16:10:00,41.13
9,2024-06-30 16:20:00,23.19
9,2024-06-30 16:30:00,28.259999999999998
9,2024-06-30 16:40:00,18.02
9,2024-06-30 16:50:00,18.16
9,2024-07-01 09:00:00,181.35
9,2024-07-01 09:10:00,177.67000000000002
9,2024-07-01 09:20:00,196.73000000000002
9,2024-07-01 09:30:00,434.38
9,2024-07-01 09:40:00,1827.9
9,2024-07-01 09:50:00,2063.84
9,2024-07-01 10:00:00,8157.61
9,2024-07-01 10:10:00,7463.53
9,2024-07-01 10:20:00,1839.8899999999999
9,2024-07-01 10:30:00,7062.54
9,2024-07-01 10:40:00,9107.48
9,2024-07-01 10:50:00,10949.62
9,2024-07-01 11:00:00,8226.75
9,2024-07-01 11:10:00,267.54
9,2024-07-01 11:20:00,108.92
9,2024-07-01 11:30:00,109.58
9,2024-07-01 11:40:00,122.49
9,2024-07-01 11:50:00,279.69
9,2024-07-01 12:00:00,258.18
9,2024-07-01 12:10:00,115.74
9,2024-07-01 12:20:00,77.55
9,2024-07-01 12:30:00,67.07
9,2024-07-01 12:40:00,68.38
9,2024-07-01 12:50:00,54.61
9,2024-07-01 13:00:00,50.43
9,2024-07-01 13:10:00,50.41
9,2024-07-01 13:20:00,53.879999999999995
9,2024-07-01 13:30:00,68.18
9,2024-07-01 13:40:00,72.03
9,2024-07-01 13:50:00,97.95
9,2024-07-01 14:00:00,85.15
9,2024-07-01 14:10:00,67.32
9,2024-07-01 14:20:00,71.14
9,2024-07-01 14:30:00,65.14
9,2024-07-01 14:40:00,134.01
9,2024-07-01 14:50:00,234.48
9,2024-07-01 15:00:00,101.03
9,2024-07-01 15:10:00,61.620000000000005
9,2024-07-01 15:20:00,58.43
9,2024-07-01 15:30:00,54.86
9,2024-07-01 15:40:00,64.27
9,2024-07-01 15:50:00,88.88
9,2024-07-01 16:00:00,79.07
9,2024-07-01 16:10:00,83.45
9,2024-07-01 16:20:00,31.939999999999998
9,2024-07-01 16:30:00,12.17
9,2024-07-01 16:40:00,8.24
9,2024-07-01 16:50:00,7.68
9,2024-07-02 09:00:00,119.99
9,2024-07-02 09:10:00,124.02
9,2024-07-02 09:20:00,203.97
9,2024-07-02 09:30:00,432.83000000000004
9,2024-07-02 09:40:00,1463.01
9,2024-07-02 09:50:00,701.05
9,2024-07-02 10:00:00,1352.9
9,2024-07-02 10:10:00,6308.639999999999
9,2024-07-02 10:20:00,12696.92
9,2024-07-02 10:30:00,12395.84
9,2024-07-02 10:40:00,12545.06
9,2024-07-02 10:50:00,12647.03
9,2024-07-02 11:00:00,9884.92
9,2024-07-02 11:10:00,358.47
9,2024-07-02 11:20:00,72.76
9,2024-07-02 11:30:00,94.91
9,2024-07-02 11:40:00,253.79000000000002
9,2024-07-02 11:50:00,55.8
9,2024-07-02 12:00:00,41.14
9,2024-07-02 12:10:00,42.620000000000005
9,2024-07-02 12:20:00,50.04
9,2024-07-02 12:30:00,96.33
9,2024-07-02 12:40:00,63.32
9,2024-07-02 12:50:00,46.53
9,2024-07-02 13:00:00,47.24
9,2024-07-02 13:10:00,33.96
9,2024-07-02 13:20:00,43.04
9,2024-07-02 13:30:00,44.94
9,2024-07-02 13:40:00,56.339999999999996
9,2024-07-02 13:50:00,45.4
9,2024-07-02 14:00:00,33.5
9,2024-07-02 14:10:00,53.54
9,2024-07-02 14:20:00,32.09
9,2024-07-02 14:30:00,76.72999999999999
9,2024-07-02 14:40:00,133.22
9,2024-07-02 14:50:00,44.56
9,2024-07-02 15:00:00,40.01
9,2024-07-02 15:10:00,32.32
9,2024-07-02 15:20:00,17.47
9,2024-07-02 15:30:00,22.05
9,2024-07-02 15:40:00,18.67
9,2024-07-02 15:50:00,27.869999999999997
9,2024-07-02 16:00:00,20.57
9,2024-07-02 16:10:00,11.44
9,2024-07-02 16:20:00,16.82
9,2024-07-02 16:30:00,26.5
9,2024-07-02 16:40:00,22.96
9,2024-07-02 16:50:00,5.55
9,2024-07-03 09:00:00,114.27
9,2024-07-03 09:10:00,104.89
9,2024-07-03 09:20:00,179.09
9,2024-07-03 09:30:00,950.4300000000001
9,2024-07-03 09:40:00,3245.44
9,2024-07-03 09:50:00,3312.6400000000003
9,2024-07-03 10:00:00,1358.2
9,2024-07-03 10:10:00,1629.15
9,2024-07-03 10:20:00,3509.15
9,2024-07-03 10:30:00,7737.32
9,2024-07-03 10:40:00,12299.14
9,2024-07-03 10:50:00,11036.82
9,2024-07-03 11:00:00,9873.130000000001
9,2024-07-03 11:10:00,851.2900000000001
9,2024-07-03 11:20:00,148.69
9,2024-07-03 11:30:00,30.95
9,2024-07-03 11:40:00,24.49
9,2024-07-03 11:50:00,21.880000000000003
9,2024-07-03 12:00:00,20.8
9,2024-07-03 12:10:00,23.01
9,2024-07-03 12:20:00,24.740000000000002
9,2024-07-03 12:30:00,25.45
9,2024-07-03 12:40:00,25.77
9,2024-07-03 12:50:00,29.59
9,2024-07-03 13:00:00,31.35
9,2024-07-03 13:10:00,24.93
9,2024-07-03 13:20:00,25.22
9,2024-07-03 13:30:00,24.81
9,2024-07-03 13:40:00,24.87
9,2024-07-03 13:50:00,25.07
9,2024-07-03 14:00:00,24.85
9,2024-07-03 14:10:00,24.919999999999998
9,2024-07-03 14:20:00,24.99
9,2024-07-03 14:30:00,24.1
9,2024-07-03 14:40:00,22.830000000000002
9,2024-07-03 14:50:00,22.060000000000002
9,2024-07-03 15:00:00,21.67
9,2024-07-03 15:10:00,19.54
9,2024-07-03 15:20:00,19.02
9,2024-07-03 15:30:00,18.48
9,2024-07-03 15:40:00,17.0
9,2024-07-03 15:50:00,6.04
9,2024-07-03 16:00:00,11.37
9,2024-07-03 16:10:00,6.720000000000001
9,2024-07-03 16:20:00,10.25
9,2024-07-03 16:30:00,4.51
9,2024-07-03 16:40:00,8.120000000000001
9,2024-07-03 16:50:00,4.81
9,2024-07-04 09:00:00,77.44
9,2024-07-04 09:10:00,76.32
9,2024-07-04 09:20:00,142.57
9,2024-07-04 09:30:00,740.97
9,2024-07-04 09:40:00,3255.7
9,2024-07-04 09:50:00,7978.85
9,2024-07-04 10:00:00,10817.83
9,2024-07-04 10:10:00,10874.14
9,2024-07-04 10:20:00,10736.47
9,2024-07-04 10:30:00,11044.11
9,2024-07-04 10:40:00,10698.619999999999
9,2024-07-04 10:50:00,10625.99
9,2024-07-04 11:00:00,10320.11
9,2024-07-04 11:10:00,1611.23
9,2024-07-04 11:20:00,33.13
9,2024-07-04 11:30:00,26.15
9,2024-07-04 11:40:00,19.95
9,2024-07-04 11:50:00,17.72
9,2024-07-04 12:00:00,16.21
9,2024-07-04 12:10:00,16.33
9,2024-07-04 12:20:00,17.44
9,2024-07-04 12:30:00,17.97
9,2024-07-04 12:40:00,18.57
9,2024-07-04 12:50:00,19.27
9,2024-07-04 13:00:00,19.82
9,2024-07-04 13:10:00,23.1
9,2024-07-04 13:20:00,28.06
9,2024-07-04 13:30:00,24.09
9,2024-07-04 13:40:00,24.9
9,2024-07-04 13:50:00,25.4
9,2024-07-04 14:00:00,28.29
9,2024-07-04 14:10:00,28.07
9,2024-07-04 14:20:00,25.38
9,2024-07-04 14:30:00,25.67
9,2024-07-04 14:40:00,57.71
9,2024-07-04 14:50:00,124.48
9,2024-07-04 15:00:00,162.28
9,2024-07-04 15:10:00,130.22
9,2024-07-04 15:20:00,77.2
9,2024-07-04 15:30:00,32.76
9,2024-07-04 15:40:00,22.95
9,2024-07-04 15:50:00,21.400000000000002
9,2024-07-04 16:00:00,18.330000000000002
9,2024-07-04 16:10:00,20.8
9,2024-07-04 16:20:00,28.91
9,2024-07-04 16:30:00,29.65
9,2024-07-04 16:40:00,15.84
9,2024-07-04 16:50:00,11.790000000000001
9,2024-07-05 09:00:00,85.69
9,2024-07-05 09:10:00,88.99
9,2024-07-05 09:20:00,231.38
9,2024-07-05 09:30:00,1132.22
9,2024-07-05 09:40:00,4153.88
9,2024-07-05 09:50:00,9145.33
9,2024-07-05 10:00:00,10567.93
9,2024-07-05 10:10:00,10691.25
9,2024-07-05 10:20:00,11093.47
9,2024-07-05 10:30:00,12243.039999999999
9,2024-07-05 10:40:00,11129.01
9,2024-07-05 10:50:00,1408.1100000000001
9,2024-07-05 11:00:00,6688.49
9,2024-07-05 11:10:00,114.56
9,2024-07-05 11:20:00,136.43
9,2024-07-05 11:30:00,201.78
9,2024-07-05 11:40:00,54.82
9,2024-07-05 11:50:00,25.32
9,2024-07-05 12:00:00,24.23
9,2024-07-05 12:10:00,63.74
9,2024-07-05 12:20:00,37.56
9,2024-07-05 12:30:00,23.88
9,2024-07-05 12:40:00,22.82
9,2024-07-05 12:50:00,22.67
9,2024-07-05 13:00:00,24.93
9,2024-07-05 13:10:00,26.259999999999998
9,2024-07-05 13:20:00,25.29
9,2024-07-05 13:30:00,26.94
9,2024-07-05 13:40:00,25.46
9,2024-07-05 13:50:00,26.63
9,2024-07-05 14:00:00,28.16
9,2024-07-05 14:10:00,29.61
9,2024-07-05 14:20:00,37.24
9,2024-07-05 14:30:00,72.47
9,2024-07-05 14:40:00,52.02
9,2024-07-05 14:50:00,17.91
9,2024-07-05 15:00:00,17.24
9,2024-07-05 15:10:00,18.52
9,2024-07-05 15:20:00,21.37
9,2024-07-05 15:30:00,20.17
9,2024-07-05 15:40:00,23.740000000000002
9,2024-07-05 15:50:00,47.33
9,2024-07-05 16:00:00,57.39
9,2024-07-05 16:10:00,14.64
9,2024-07-05 16:20:00,25.11
9,2024-07-05 16:30:00,12.88
9,2024-07-05 16:40:00,10.5
9,2024-07-05 16:50:00,9.97
9,2024-07-06 09:00:00,79.7
9,2024-07-06 09:10:00,79.43
9,2024-07-06 09:20:00,316.3
9,2024-07-06 09:30:00,1552.9299999999998
9,2024-07-06 09:40:00,5121.69
9,2024-07-06 09:50:00,9857.02
9,2024-07-06 10:00:00,10504.46
9,2024-07-06 10:10:00,11153.43
9,2024-07-06 10:20:00,10240.07
9,2024-07-06 10:30:00,10302.49
9,2024-07-06 10:40:00,12577.46
9,2024-07-06 10:50:00,12747.17
9,2024-07-06 11:00:00,12529.67
9,2024-07-06 11:10:00,4404.41
9,2024-07-06 11:20:00,35.07
9,2024-07-06 11:30:00,27.37
9,2024-07-06 11:40:00,22.97
9,2024-07-06 11:50:00,19.64
9,2024-07-06 12:00:00,19.169999999999998
9,2024-07-06 12:10:00,19.86
9,2024-07-06 12:20:00,21.22
9,2024-07-06 12:30:00,21.52
9,2024-07-06 12:40:00,21.89
9,2024-07-06 12:50:00,22.56
9,2024-07-06 13:00:00,23.2
9,2024-07-06 13:10:00,23.65
9,2024-07-06 13:20:00,23.29
9,2024-07-06 13:30:00,24.43
9,2024-07-06 13:40:00,24.02
9,2024-07-06 13:50:00,25.11
9,2024-07-06 14:00:00,28.15
9,2024-07-06 14:10:00,32.17
9,2024-07-06 14:20:00,47.53
9,2024-07-06 14:30:00,25.669999999999998
9,2024-07-06 14:40:00,24.92
9,2024-07-06 14:50:00,23.0
9,2024-07-06 15:00:00,21.79
9,2024-07-06 15:10:00,20.66
9,2024-07-06 15:20:00,18.68
9,2024-07-06 15:30:00,17.63
9,2024-07-06 15:40:00,14.49
9,2024-07-06 15:50:00,7.85
9,2024-07-06 16:00:00,12.64
9,2024-07-06 16:10:00,16.18
9,2024-07-06 16:20:00,10.75
9,2024-07-06 16:30:00,6.94
9,2024-07-06 16:40:00,3.94
9,2024-07-06 16:50:00,5.28
9,2024-07-07 09:00:00,81.19
9,2024-07-07 09:10:00,79.61
9,2024-07-07 09:20:00,507.44
9,2024-07-07 09:30:00,2251.96
9,2024-07-07 09:40:00,6389.54
9,2024-07-07 09:50:00,10687.71
9,2024-07-07 10:00:00,11253.58
9,2024-07-07 10:10:00,11672.880000000001
9,2024-07-07 10:20:00,11704.33
9,2024-07-07 10:30:00,10648.25
9,2024-07-07 10:40:00,11544.95
9,2024-07-07 10:50:00,11099.32
9,2024-07-07 11:00:00,7125.01
9,2024-07-07 11:10:00,5159.77
9,2024-07-07 11:20:00,58.94
9,2024-07-07 11:30:00,26.16
9,2024-07-07 11:40:00,21.11
9,2024-07-07 11:50:00,18.52
9,2024-07-07 12:00:00,17.96
9,2024-07-07 12:10:00,18.580000000000002
9,2024-07-07 12:20:00,18.88
9,2024-07-07 12:30:00,19.04
9,2024-07-07 12:40:00,19.56
9,2024-07-07 12:50:00,20.63
9,2024-07-07 13:00:00,21.09
9,2024-07-07 13:10:00,21.68
9,2024-07-07 13:20:00,21.89
9,2024-07-07 13:30:00,22.08
9,2024-07-07 13:40:00,22.55
9,2024-07-07 13:50:00,22.92
9,2024-07-07 14:00:00,23.39
9,2024-07-07 14:10:00,25.82
9,2024-07-07 14:20:00,28.41
9,2024-07-07 14:30:00,29.99
9,2024-07-07 14:40:00,31.009999999999998
9,2024-07-07 14:50:00,43.34
9,2024-07-07 15:00:00,37.13
9,2024-07-07 15:10:00,90.78999999999999
9,2024-07-07 15:20:00,91.52
9,2024-07-07 15:30:00,64.21000000000001
9,2024-07-07 15:40:00,28.71
9,2024-07-07 15:50:00,49.059999999999995
9,2024-07-07 16:00:00,12.41
9,2024-07-07 16:10:00,15.44
9,2024-07-07 16:20:00,15.850000000000001
9,2024-07-07 16:30:00,18.67
9,2024-07-07 16:40:00,3.44
9,2024-07-07 16:50:00,3.3200000000000003
9,2024-07-08 09:00:00,81.35
9,2024-07-08 09:10:00,81.45
9,2024-07-08 09:20:00,815.49
9,2024-07-08 09:30:00,3090.73
9,2024-07-08 09:40:00,7736.04
9,2024-07-08 09:50:00,11322.68
9,2024-07-08 10:00:00,11341.59
9,2024-07-08 10:10:00,9656.92
9,2024-07-08 10:20:00,5949.43
9,2024-07-08 10:30:00,6984.4
9,2024-07-08 10:40:00,6123.46
9,2024-07-08 10:50:00,13150.11
9,2024-07-08 11:00:00,12991.4
9,2024-07-08 11:10:00,8280.05
9,2024-07-08 11:20:00,125.57
9,2024-07-08 11:30:00,30.89
9,2024-07-08 11:40:00,27.740000000000002
9,2024-07-08 11:50:00,20.18
9,2024-07-08 12:00:00,19.36
9,2024-07-08 12:10:00,20.78
9,2024-07-08 12:20:00,22.71
9,2024-07-08 12:30:00,23.63
9,2024-07-08 12:40:00,24.06
9,2024-07-08 12:50:00,23.55
9,2024-07-08 13:00:00,23.68
9,2024-07-08 13:10:00,24.26
9,2024-07-08 13:20:00,25.14
9,2024-07-08 13:30:00,38.39
9,2024-07-08 13:40:00,40.86
9,2024-07-08 13:50:00,40.9
9,2024-07-08 14:00:00,129.32
9,2024-07-08 14:10:00,44.75
9,2024-07-08 14:20:00,24.91
9,2024-07-08 14:30:00,11.05
9,2024-07-08 14:40:00,19.22
9,2024-07-08 14:50:00,44.02
9,2024-07-08 15:00:00,17.75
9,2024-07-08 15:10:00,47.4
9,2024-07-08 15:20:00,197.35
9,2024-07-08 15:30:00,149.38
9,2024-07-08 15:40:00,29.75
9,2024-07-08 15:50:00,13.190000000000001
9,2024-07-08 16:00:00,19.77
9,2024-07-08 16:10:00,10.98
9,2024-07-08 16:20:00,5.27
9,2024-07-08 16:30:00,14.040000000000001
9,2024-07-08 16:40:00,9.82
9,2024-07-08 16:50:00,11.67
9,2024-07-09 09:00:00,78.58
9,2024-07-09 09:10:00,77.78999999999999
9,2024-07-09 09:20:00,1249.62
9,2024-07-09 09:30:00,4159.26
9,2024-07-09 09:40:00,8985.47
9,2024-07-09 09:50:00,11389.880000000001
9,2024-07-09 10:00:00,11514.11
9,2024-07-09 10:10:00,10669.9
9,2024-07-09 10:20:00,12417.33
9,2024-07-09 10:30:00,12361.11
9,2024-07-09 10:40:00,10154.82
9,2024-07-09 10:50:00,13424.47
9,2024-07-09 11:00:00,13333.74
9,2024-07-09 11:10:00,10030.61
9,2024-07-09 11:20:00,297.93
9,2024-07-09 11:30:00,41.03
9,2024-07-09 11:40:00,44.64
9,2024-07-09 11:50:00,104.56
9,2024-07-09 12:00:00,39.93
9,2024-07-09 12:10:00,29.94
9,2024-07-09 12:20:00,37.88
9,2024-07-09 12:30:00,32.73
9,2024-07-09 12:40:00,24.92
9,2024-07-09 12:50:00,28.259999999999998
9,2024-07-09 13:00:00,99.24
9,2024-07-09 13:10:00,65.36
9,2024-07-09 13:20:00,34.51
9,2024-07-09 13:30:00,30.02
9,2024-07-09 13:40:00,42.6
9,2024-07-09 13:50:00,30.049999999999997
9,2024-07-09 14:00:00,39.14
9,2024-07-09 14:10:00,26.36
9,2024-07-09 14:20:00,26.83
9,2024-07-09 14:30:00,105.44
9,2024-07-09 14:40:00,145.32
9,2024-07-09 14:50:00,72.13
9,2024-07-09 15:00:00,51.49
9,2024-07-09 15:10:00,70.72
9,2024-07-09 15:20:00,121.7
9,2024-07-09 15:30:00,19.61
9,2024-07-09 15:40:00,8.18
9,2024-07-09 15:50:00,14.17
9,2024-07-09 16:00:00,19.85
9,2024-07-09 16:10:00,19.19
9,2024-07-09 16:20:00,16.82
9,2024-07-09 16:30:00,16.51
9,2024-07-09 16:40:00,14.56
9,2024-07-09 16:50:00,10.93
9,2024-07-10 09:00:00,79.91
9,2024-07-10 09:10:00,76.52
9,2024-07-10 09:20:00,1694.83
9,2024-07-10 09:30:00,5247.24
9,2024-07-10 09:40:00,9972.93
9,2024-07-10 09:50:00,11520.82
9,2024-07-10 10:00:00,11817.1
9,2024-07-10 10:10:00,11960.24
9,2024-07-10 10:20:00,12439.89
9,2024-07-10 10:30:00,12852.08
9,2024-07-10 10:40:00,12985.09
9,2024-07-10 10:50:00,12688.38
9,2024-07-10 11:00:00,12508.77
9,2024-07-10 11:10:00,11789.08
9,2024-07-10 11:20:00,1057.54
9,2024-07-10 11:30:00,30.91
9,2024-07-10 11:40:00,26.48
9,2024-07-10 11:50:00,22.92
9,2024-07-10 12:00:00,21.94
9,2024-07-10 12:10:00,21.95
9,2024-07-10 12:20:00,22.01
9,2024-07-10 12:30:00,23.68
9,2024-07-10 12:40:00,24.0
9,2024-07-10 12:50:00,24.490000000000002
