序號,答案
20240316091013,794.05
20240316092013,990.82
20240316093013,1057.57
20240316094013,1230.79
20240316095013,1429.6
20240316100013,2117.57
20240316101013,1724.41
20240316102013,923.31
20240316103013,-250.1
20240316104013,-409.3
20240316105013,-136.05
20240316110013,-199.88
20240316111013,219.03
20240316112013,296.05
20240316113013,390.4
20240316114013,370.8
20240316115013,325.1
20240316120013,519.94
20240316121013,745.09
20240316122013,864.34
20240316123013,968.28
20240316124013,1419.44
20240316125013,1348.66
20240316130013,1359.94
20240316131013,1208.35
20240316132013,1641.09
20240316133013,2037.98
20240316134013,838.94
20240316135013,-40.63
20240316140013,-507.01
20240316141013,-796.53
20240316142013,-116.86
20240316143013,663.08
20240316144013,430.44
20240316145013,1593.44
20240316150013,2651.95
20240316151013,3595.39
20240316152013,4720.85
20240316153013,4385.8
20240316154013,5348.15
20240316155013,5603.02
20240316160013,3602.53
20240316161013,8369.82
20240316162013,6490.19
20240316163013,5249.54
20240316164013,2592.05
20240316165013,2126.45
20240328090013,-107.64
20240328091013,-166.62
20240328092013,-138.05
20240328093013,-24.87
20240328094013,77.32
20240328095013,251.84
20240328100013,291.84
20240328101013,474.75
20240328102013,619.23
20240328103013,776.65
20240328104013,-416.47
20240328105013,-208.76
20240328110013,-180.49
20240328111013,-31.62
20240328112013,-49.44
20240328113013,66.07
20240328114013,202.63
20240328115013,185.6
20240328120013,240.67
20240328121013,97.43
20240328122013,301.78
20240328123013,532.97
20240328124013,571.5
20240328125013,607.58
20240328130013,686.53
20240328131013,827.53
20240328132013,996.36
20240328133013,1350.17
20240328134013,1634.4
20240328135013,339.84
20240328140013,-397.44
20240328141013,-359.66
20240328142013,-320.73
20240328143013,937.76
20240328144013,1039.13
20240328145013,2219.14
20240328150013,880.23
20240328151013,1340.04
20240328152013,999.42
20240328153013,1769.63
20240328154013,2450.03
20240328155013,706.15
20240328160013,1687.81
20240328161013,450.13
20240328162013,1340.37
20240328163013,1929.14
20240328164013,319.81
20240328165013,2159.05
20240412090013,449.88
20240412091013,590.91
20240412092013,643.57
20240412093013,682.95
20240412094013,814.02
20240412095013,924.06
20240412100013,1035.51
20240412101013,1263.98
20240412102013,1535.24
20240412103013,1669.91
20240412104013,1677.21
20240412105013,-519.02
20240412110013,-333.92
20240412111013,-371.27
20240412112013,-219.97
20240412113013,-23.88
20240412114013,-283.28
20240412115013,-163.89
20240412120013,-147.21
20240412121013,-54.9
20240412122013,-6.03
20240412123013,37.5
20240412124013,45.43
20240412125013,100.85
20240412130013,164.96
20240412131013,211.16
20240412132013,288.14
20240412133013,339.22
20240412134013,354.08
20240412135013,406.2
20240412140013,364.45
20240412141013,349.16
20240412142013,334.66
20240412143013,-253.91
20240412144013,-300.41
20240412145013,-217.24
20240412150013,-49.95
20240412151013,16.81
20240412152013,28.69
20240412153013,124.25
20240412154013,249.49
20240412155013,302.39
20240412160013,334.7
20240412161013,472.71
20240412162013,646.06
20240412163013,766.85
20240412164013,899.85
20240412165013,1050.69
20240619090013,-34.24
20240619091013,75.04
20240619092013,84.89
20240619093013,94.68
20240619094013,113.91
20240619095013,162.71
20240619100013,229.5
20240619101013,427.21
20240619102013,636.11
20240619103013,861.89
20240619104013,725.6
20240619105013,632.65
20240619110013,1744.26
20240619111013,1222.05
20240619112013,-526.58
20240619113013,-464.7
20240619114013,-374.95
20240619115013,-156.28
20240619120013,-322.88
20240619121013,-371.74
20240619122013,-269.68
20240619123013,-211.12
20240619124013,-154.13
20240619125013,-134.14
20240619130013,-152.82
20240619131013,-101.18
20240619132013,-46.85
20240619133013,-33.37
20240619134013,4.03
20240619135013,177.29
20240619140013,346.6
20240619141013,388.13
20240619142013,451.34
20240619143013,303.15
20240619144013,131.18
20240619145013,100.85
20240619150013,259.29
20240619151013,120.08
20240619152013,-405.34
20240619153013,-554.75
20240619154013,-276.75
20240619155013,-216.89
20240619160013,-141.09
20240619161013,-11.51
20240619162013,161.78
20240619163013,77.54
20240619164013,296.29
20240619165013,249.01
20240225090014,120.01
20240225091014,77.83
20240225092014,163.04
20240225093014,96.71
20240225094014,144.29
20240225095014,284.43
20240225100014,1538.95
20240225101014,1742.94
20240225102014,2125.78
20240225103014,2059.24
20240225104014,2306.81
20240225105014,974.7
20240225110014,1135.2
20240225111014,869.65
20240225112014,1535.08
20240225113014,2321.24
20240225114014,690.48
20240225115014,1687.81
20240225120014,450.13
20240225121014,1340.37
20240225122014,1929.14
20240225123014,319.81
20240225124014,2159.05
20240225125014,66.89
20240225130014,1602.69
20240225131014,1753.2
20240225132014,122.64
20240225133014,2536.12
20240225134014,-441.5
20240225135014,1988.27
20240225140014,1412.33
20240225141014,20.09
20240225142014,2859.19
20240225143014,-936.7
20240225144014,2189.07
20240225145014,939.76
20240225150014,80.55
20240225151014,3339.94
20240225152014,-1311.53
20240225153014,2302.75
20240225154014,464.03
20240225155014,296.74
20240225160014,3934.5
20240225161014,-1437.02
20240225162014,2498.5
20240225163014,-27.08
20240225164014,677.93
20240225165014,4181.59
20240227090014,1144.67
20240227091014,1329.94
20240227092014,1511.46
20240227093014,1580.5
20240227094014,1614.74
20240227095014,2054.32
20240227100014,1872.23
20240227101014,1061.75
20240227102014,944.22
20240227103014,1419.07
20240227104014,1911.38
20240227105014,2145.51
20240227110014,759.11
20240227111014,1365.21
20240227112014,791.32
20240227113014,1454.06
20240227114014,2114.63
20240227115014,574.27
20240227120014,1687.81
20240227121014,450.13
20240227122014,1340.37
20240227123014,1929.14
20240227124014,319.81
20240227125014,2159.05
20240227130014,66.89
20240227131014,1602.69
20240227132014,1753.2
20240227133014,122.64
20240227134014,2536.12
20240227135014,-441.5
20240227140014,1988.27
20240227141014,1412.33
20240227142014,20.09
20240227143014,2859.19
20240227144014,-936.7
20240227145014,2189.07
20240227150014,939.76
20240227151014,80.55
20240227152014,3339.94
20240227153014,-1311.53
20240227154014,2302.75
20240227155014,464.03
20240227160014,296.74
20240227161014,3934.5
20240227162014,-1437.02
20240227163014,2498.5
20240227164014,-27.08
20240227165014,677.93
20240327090014,953.0
20240327091014,1134.94
20240327092014,1815.21
20240327093014,1968.93
20240327094014,1940.71
20240327095014,1656.76
20240327100014,1618.36
20240327101014,1484.85
20240327102014,1580.81
20240327103014,-482.78
20240327104014,-667.78
20240327105014,-325.5
20240327110014,30.04
20240327111014,133.74
20240327112014,-160.17
20240327113014,-308.42
20240327114014,-232.74
20240327115014,-255.55
20240327120014,-161.49
20240327121014,-162.11
20240327122014,-55.34
20240327123014,-28.82
20240327124014,128.88
20240327125014,134.85
20240327130014,124.45
20240327131014,69.77
20240327132014,133.53
20240327133014,139.47
20240327134014,179.17
20240327135014,-312.37
20240327140014,-286.18
20240327141014,-214.27
20240327142014,-76.24
20240327143014,-13.35
20240327144014,-50.07
20240327145014,14.2
20240327150014,316.83
20240327151014,339.19
20240327152014,521.73
20240327153014,448.96
20240327154014,849.79
20240327155014,1009.14
20240327160014,1602.63
20240327161014,1858.25
20240327162014,1808.97
20240327163014,1585.64
20240327164014,1496.93
20240327165014,1226.99
20240417090014,1078.12
20240417091014,1766.38
20240417092014,2215.62
20240417093014,2780.08
20240417094014,3119.6
20240417095014,3617.26
20240417100014,3730.42
20240417101014,4314.64
20240417102014,4156.2
20240417103014,5078.52
20240417104014,4574.96
20240417105014,5088.34
20240417110014,-51.04
20240417111014,471.79
20240417112014,1146.1
20240417113014,2107.71
20240417114014,2146.36
20240417115014,976.58
20240417120014,1272.71
20240417121014,1035.88
20240417122014,1936.98
20240417123014,2374.28
20240417124014,668.98
20240417125014,1687.81
20240417130014,450.13
20240417131014,1340.37
20240417132014,1929.14
20240417133014,319.81
20240417134014,2159.05
20240417135014,66.89
20240417140014,1602.69
20240417141014,1753.2
20240417142014,122.64
20240417143014,2536.12
20240417144014,-441.5
20240417145014,1988.27
20240417150014,1412.33
20240417151014,20.09
20240417152014,2859.19
20240417153014,-936.7
20240417154014,2189.07
20240417155014,939.76
20240417160014,80.55
20240417161014,3339.94
20240417162014,-1311.53
20240417163014,2302.75
20240417164014,464.03
20240417165014,296.74
20240517090014,1218.22
20240517091014,1448.24
20240517092014,1508.32
20240517093014,1734.58
20240517094014,2979.97
20240517095014,2193.72
20240517100014,2566.56
20240517101014,2954.34
20240517102014,4286.29
20240517103014,4734.14
20240517104014,4680.3
20240517105014,3732.62
20240517110014,6522.88
20240517111014,4492.21
20240517112014,-1245.13
20240517113014,-642.3
20240517114014,-226.22
20240517115014,-359.3
20240517120014,-51.21
20240517121014,-34.28
20240517122014,-38.62
20240517123014,86.05
20240517124014,220.79
20240517125014,701.51
20240517130014,736.86
20240517131014,1236.23
20240517132014,1221.06
20240517133014,968.61
20240517134014,2474.34
20240517135014,3455.44
20240517140014,6397.77
20240517141014,5458.22
20240517142014,2707.68
20240517143014,5498.17
20240517144014,3129.69
20240517145014,3104.07
20240517150014,5678.4
20240517151014,7248.1
20240517152014,3174.04
20240517153014,2260.38
20240517154014,477.35
20240517155014,191.92
20240517160014,1500.33
20240517161014,2240.85
20240517162014,963.98
20240517163014,1659.79
20240517164014,923.71
20240517165014,1752.41
20240704090014,2695.94
20240704091014,2874.91
20240704092014,3512.62
20240704093014,3917.06
20240704094014,4466.37
20240704095014,5041.22
20240704100014,5528.46
20240704101014,5853.36
20240704102014,6243.53
20240704103014,6809.64
20240704104014,6611.54
20240704105014,6145.69
20240704110014,4614.33
20240704111014,3387.87
20240704112014,-402.5
20240704113014,-207.54
20240704114014,-250.97
20240704115014,-197.03
20240704120014,-98.61
20240704121014,-73.26
20240704122014,97.08
20240704123014,120.92
20240704124014,116.16
20240704125014,153.01
20240704130014,164.82
20240704131014,256.37
20240704132014,356.08
20240704133014,429.58
20240704134014,500.4
20240704135014,695.63
20240704140014,1322.43
20240704141014,2336.88
20240704142014,4007.54
20240704143014,5140.06
20240704144014,5269.6
20240704145014,5453.64
20240704150014,5395.6
20240704151014,4361.81
20240704152014,2591.24
20240704153014,-754.32
20240704154014,-231.68
20240704155014,-199.67
20240704160014,-186.29
20240704161014,-26.07
20240704162014,26.58
20240704163014,1683.25
20240704164014,1932.91
20240704165014,2746.04
20240715090014,1619.67
20240715091014,2021.04
20240715092014,2876.04
20240715093014,3745.01
20240715094014,4436.28
20240715095014,4760.32
20240715100014,3654.41
20240715101014,4457.52
20240715102014,4599.35
20240715103014,4632.94
20240715104014,5512.06
20240715105014,5479.8
20240715110014,5374.44
20240715111014,-807.49
20240715112014,-252.82
20240715113014,-153.11
20240715114014,-366.43
20240715115014,-261.13
20240715120014,-148.08
20240715121014,-53.28
20240715122014,-51.93
20240715123014,16.22
20240715124014,-22.67
20240715125014,-63.46
20240715130014,-78.41
20240715131014,72.32
20240715132014,203.02
20240715133014,190.94
20240715134014,230.83
20240715135014,188.54
20240715140014,150.03
20240715141014,143.38
20240715142014,134.92
20240715143014,121.03
20240715144014,142.62
20240715145014,156.3
20240715150014,227.9
20240715151014,-470.33
20240715152014,-356.55
20240715153014,-419.28
20240715154014,-230.31
20240715155014,-153.02
20240715160014,-90.52
20240715161014,82.17
20240715162014,202.7
20240715163014,307.33
20240715164014,227.89
20240715165014,249.06
20240215090015,994.0
20240215091015,1191.81
20240215092015,1725.93
20240215093015,2503.26
20240215094015,1832.02
20240215095015,1822.15
20240215100015,-624.4
20240215101015,-757.21
20240215102015,-227.43
20240215103015,295.61
20240215104015,412.99
20240215105015,199.69
20240215110015,1801.53
20240215111015,2869.83
20240215112015,3640.64
20240215113015,4587.26
20240215114015,5168.14
20240215115015,6420.14
20240215120015,7158.25
20240215121015,7346.11
20240215122015,8617.14
20240215123015,9331.21
20240215124015,1883.5
20240215125015,-68.14
20240215130015,94.77
20240215131015,1470.91
20240215132015,2028.57
20240215133015,2659.85
20240215134015,1237.43
20240215135015,2157.58
20240215140015,1045.43
20240215141015,1761.48
20240215142015,2460.86
20240215143015,693.63
20240215144015,1687.81
20240215145015,450.13
20240215150015,1340.37
20240215151015,1929.14
20240215152015,319.81
20240215153015,2159.05
20240215154015,66.89
20240215155015,1602.69
20240215160015,1753.2
20240215161015,122.64
20240215162015,2536.12
20240215163015,-441.5
20240215164015,1988.27
20240215165015,1412.33
20240218090015,-71.04
20240218091015,19.42
20240218092015,461.7
20240218093015,578.94
20240218094015,888.72
20240218095015,801.13
20240218100015,-537.24
20240218101015,-447.79
20240218102015,-148.42
20240218103015,-7.27
20240218104015,-43.88
20240218105015,44.95
20240218110015,205.57
20240218111015,771.38
20240218112015,1433.26
20240218113015,1975.42
20240218114015,1585.5
20240218115015,1483.34
20240218120015,1511.42
20240218121015,1652.06
20240218122015,1869.88
20240218123015,2088.9
20240218124015,2149.18
20240218125015,-493.5
20240218130015,-747.1
20240218131015,-404.68
20240218132015,146.93
20240218133015,122.83
20240218134015,42.56
20240218135015,71.38
20240218140015,592.02
20240218141015,2233.32
20240218142015,1844.44
20240218143015,2547.86
20240218144015,744.13
20240218145015,1181.22
20240218150015,1272.96
20240218151015,1530.6
20240218152015,1735.98
20240218153015,1751.23
20240218154015,1431.58
20240218155015,1310.08
20240218160015,1587.47
20240218161015,1594.23
20240218162015,2079.09
20240218163015,767.72
20240218164015,1226.75
20240218165015,645.89
20240314090015,-168.08
20240314091015,-125.08
20240314092015,-87.69
20240314093015,-3.04
20240314094015,0.15
20240314095015,35.09
20240314100015,27.55
20240314101015,-279.98
20240314102015,-304.72
20240314103015,-261.54
20240314104015,-177.63
20240314105015,-176.7
20240314110015,-147.83
20240314111015,-164.45
20240314112015,-171.79
20240314113015,-173.39
20240314114015,-141.04
20240314115015,-116.85
20240314120015,-47.43
20240314121015,2.46
20240314122015,112.32
20240314123015,278.08
20240314124015,225.81
20240314125015,326.46
20240314130015,337.77
20240314131015,-411.62
20240314132015,-241.05
20240314133015,-275.3
20240314134015,-165.42
20240314135015,-190.24
20240314140015,-249.2
20240314141015,-217.36
20240314142015,-223.72
20240314143015,-169.85
20240314144015,-196.09
20240314145015,-92.08
20240314150015,6.65
20240314151015,132.32
20240314152015,73.3
20240314153015,85.24
20240314154015,-56.32
20240314155015,184.44
20240314160015,424.19
20240314161015,-395.92
20240314162015,-319.44
20240314163015,-326.67
20240314164015,-231.36
20240314165015,-199.41
20240317090015,5020.2
20240317091015,5341.41
20240317092015,3460.37
20240317093015,2414.2
20240317094015,2440.53
20240317095015,7045.19
20240317100015,10629.92
20240317101015,7385.94
20240317102015,-2171.48
20240317103015,-818.09
20240317104015,-342.83
20240317105015,-604.37
20240317110015,181.87
20240317111015,-39.89
20240317112015,-52.21
20240317113015,-42.33
20240317114015,-94.73
20240317115015,17.52
20240317120015,62.47
20240317121015,15.98
20240317122015,10.46
20240317123015,55.24
20240317124015,118.66
20240317125015,75.65
20240317130015,3.21
20240317131015,88.47
20240317132015,104.76
20240317133015,118.21
20240317134015,121.45
20240317135015,-196.94
20240317140015,-254.92
20240317141015,-207.2
20240317142015,-99.66
20240317143015,-41.77
20240317144015,39.5
20240317145015,93.9
20240317150015,155.6
20240317151015,181.26
20240317152015,325.46
20240317153015,519.16
20240317154015,651.06
20240317155015,714.69
20240317160015,1015.31
20240317161015,1011.92
20240317162015,1194.18
20240317163015,1622.55
20240317164015,1896.83
20240317165015,2644.53
20240412090015,449.88
20240412091015,590.91
20240412092015,643.57
20240412093015,682.95
20240412094015,814.02
20240412095015,924.06
20240412100015,1035.51
20240412101015,1263.98
20240412102015,1535.24
20240412103015,1669.91
20240412104015,1677.21
20240412105015,-519.02
20240412110015,-333.92
20240412111015,-371.27
20240412112015,-219.97
20240412113015,-23.88
20240412114015,-283.28
20240412115015,-163.89
20240412120015,-147.21
20240412121015,-54.9
20240412122015,-6.03
20240412123015,37.5
20240412124015,45.43
20240412125015,100.85
20240412130015,164.96
20240412131015,211.16
20240412132015,288.14
20240412133015,339.22
20240412134015,354.08
20240412135015,406.2
20240412140015,364.45
20240412141015,349.16
20240412142015,334.66
20240412143015,-253.91
20240412144015,-300.41
20240412145015,-217.24
20240412150015,-49.95
20240412151015,16.81
20240412152015,28.69
20240412153015,124.25
20240412154015,249.49
20240412155015,302.39
20240412160015,334.7
20240412161015,472.71
20240412162015,646.06
20240412163015,766.85
20240412164015,899.85
20240412165015,1050.69
20240518090015,197.27
20240518091015,372.96
20240518092015,605.73
20240518093015,776.47
20240518094015,745.38
20240518095015,787.39
20240518100015,712.71
20240518101015,739.63
20240518102015,1002.31
20240518103015,729.42
20240518104015,958.25
20240518105015,899.92
20240518110015,522.21
20240518111015,-441.45
20240518112015,-410.11
20240518113015,-232.36
20240518114015,10.91
20240518115015,207.58
20240518120015,388.91
20240518121015,1173.73
20240518122015,1899.77
20240518123015,2503.09
20240518124015,3110.05
20240518125015,4178.39
20240518130015,2271.4
20240518131015,1357.59
20240518132015,1387.59
20240518133015,1479.82
20240518134015,1242.81
20240518135015,1060.51
20240518140015,1803.28
20240518141015,4204.1
20240518142015,4120.31
20240518143015,5293.59
20240518144015,1967.81
20240518145015,7817.35
20240518150015,7178.53
20240518151015,-1583.77
20240518152015,1705.27
20240518153015,-105.62
20240518154015,879.49
20240518155015,1889.77
20240518160015,1869.57
20240518161015,764.85
20240518162015,1340.54
20240518163015,911.43
20240518164015,1833.54
20240518165015,2455.65
20240530090015,176.85
20240530091015,452.2
20240530092015,614.11
20240530093015,691.08
20240530094015,786.01
20240530095015,1291.13
20240530100015,1722.68
20240530101015,2398.72
20240530102015,7117.32
20240530103015,6082.04
20240530104015,7371.1
20240530105015,9021.08
20240530110015,8924.74
20240530111015,10094.33
20240530112015,881.88
20240530113015,1024.02
20240530114015,872.22
20240530115015,2019.14
20240530120015,2469.96
20240530121015,925.12
20240530122015,1984.55
20240530123015,887.94
20240530124015,1695.42
20240530125015,2411.39
20240530130015,728.68
20240530131015,1687.81
20240530132015,450.13
20240530133015,1340.37
20240530134015,1929.14
20240530135015,319.81
20240530140015,2159.05
20240530141015,66.89
20240530142015,1602.69
20240530143015,1753.2
20240530144015,122.64
20240530145015,2536.12
20240530150015,-441.5
20240530151015,1988.27
20240530152015,1412.33
20240530153015,20.09
20240530154015,2859.19
20240530155015,-936.7
20240530160015,2189.07
20240530161015,939.76
20240530162015,80.55
20240530163015,3339.94
20240530164015,-1311.53
20240530165015,2302.75
20240605090015,429.14
20240605091015,514.7
20240605092015,731.15
20240605093015,820.07
20240605094015,838.16
20240605095015,902.83
20240605100015,1085.12
20240605101015,1172.79
20240605102015,1489.83
20240605103015,1756.06
20240605104015,1924.63
20240605105015,2682.21
20240605110015,4516.19
20240605111015,4161.91
20240605112015,-856.74
20240605113015,-263.8
20240605114015,-365.65
20240605115015,-417.55
20240605120015,-93.36
20240605121015,-61.51
20240605122015,-134.76
20240605123015,-68.0
20240605124015,123.38
20240605125015,388.16
20240605130015,547.59
20240605131015,645.84
20240605132015,724.43
20240605133015,806.6
20240605134015,817.53
20240605135015,795.32
20240605140015,892.31
20240605141015,1111.09
20240605142015,1085.65
20240605143015,1238.94
20240605144015,1462.66
20240605145015,1810.37
20240605150015,2669.48
20240605151015,4038.11
20240605152015,1422.59
20240605153015,1056.07
20240605154015,-165.28
20240605155015,733.84
20240605160015,1456.91
20240605161015,1859.84
20240605162015,949.01
20240605163015,1264.0
20240605164015,728.03
20240605165015,1678.94
20240704090015,2695.94
20240704091015,2874.91
20240704092015,3512.62
20240704093015,3917.06
20240704094015,4466.37
20240704095015,5041.22
20240704100015,5528.46
20240704101015,5853.36
20240704102015,6243.53
20240704103015,6809.64
20240704104015,6611.54
20240704105015,6145.69
20240704110015,4614.33
20240704111015,3387.87
20240704112015,-402.5
20240704113015,-207.54
20240704114015,-250.97
20240704115015,-197.03
20240704120015,-98.61
20240704121015,-73.26
20240704122015,97.08
20240704123015,120.92
20240704124015,116.16
20240704125015,153.01
20240704130015,164.82
20240704131015,256.37
20240704132015,356.08
20240704133015,429.58
20240704134015,500.4
20240704135015,695.63
20240704140015,1322.43
20240704141015,2336.88
20240704142015,4007.54
20240704143015,5140.06
20240704144015,5269.6
20240704145015,5453.64
20240704150015,5395.6
20240704151015,4361.81
20240704152015,2591.24
20240704153015,-754.32
20240704154015,-231.68
20240704155015,-199.67
20240704160015,-186.29
20240704161015,-26.07
20240704162015,26.58
20240704163015,1683.25
20240704164015,1932.91
20240704165015,2746.04
20240316090016,506.86
20240316091016,794.05
20240316092016,990.82
20240316093016,1057.57
20240316094016,1230.79
20240316095016,1429.6
20240316100016,2117.57
20240316101016,1724.41
20240316102016,923.31
20240316103016,-250.1
20240316104016,-409.3
20240316105016,-136.05
20240316110016,-199.88
20240316111016,219.03
20240316112016,296.05
20240316113016,390.4
20240316114016,370.8
20240316115016,325.1
20240316120016,519.94
20240316121016,745.09
20240316122016,864.34
20240316123016,968.28
20240316124016,1419.44
20240316125016,1348.66
20240316130016,1359.94
20240316131016,1208.35
20240316132016,1641.09
20240316133016,2037.98
20240316134016,838.94
20240316135016,-40.63
20240316140016,-507.01
20240316141016,-796.53
20240316142016,-116.86
20240316143016,663.08
20240316144016,430.44
20240316145016,1593.44
20240316150016,2651.95
20240316151016,3595.39
20240316152016,4720.85
20240316153016,4385.8
20240316154016,5348.15
20240316155016,5603.02
20240316160016,3602.53
20240316161016,8369.82
20240316162016,6490.19
20240316163016,5249.54
20240316164016,2592.05
20240316165016,2126.45
20240322090016,-127.21
20240322091016,50.72
20240322092016,128.76
20240322093016,1186.9
20240322094016,957.91
20240322095016,1836.35
20240322100016,1753.07
20240322101016,1091.6
20240322102016,-489.99
20240322103016,-380.9
20240322104016,126.78
20240322105016,87.76
20240322110016,-325.26
20240322111016,-154.84
20240322112016,-206.15
20240322113016,-112.03
20240322114016,-42.12
20240322115016,60.99
20240322120016,132.78
20240322121016,399.44
20240322122016,397.23
20240322123016,652.09
20240322124016,539.03
20240322125016,1227.52
20240322130016,2777.46
20240322131016,4816.58
20240322132016,4391.4
20240322133016,2469.7
20240322134016,1113.7
20240322135016,-193.68
20240322140016,992.12
20240322141016,2119.09
20240322142016,1942.7
20240322143016,1447.49
20240322144016,1345.45
20240322145016,1046.94
20240322150016,1868.57
20240322151016,2425.69
20240322152016,662.73
20240322153016,1687.81
20240322154016,450.13
20240322155016,1340.37
20240322160016,1929.14
20240322161016,319.81
20240322162016,2159.05
20240322163016,66.89
20240322164016,1602.69
20240322165016,1753.2
20240414090016,2450.25
20240414091016,2952.15
20240414092016,3598.61
20240414093016,4275.13
20240414094016,4934.95
20240414095016,5576.4
20240414100016,6033.79
20240414101016,6394.2
20240414102016,6775.46
20240414103016,6608.48
20240414104016,6038.28
20240414105016,3254.69
20240414110016,-379.05
20240414111016,-455.15
20240414112016,-106.86
20240414113016,-258.49
20240414114016,-35.89
20240414115016,52.21
20240414120016,198.3
20240414121016,354.22
20240414122016,525.26
20240414123016,688.28
20240414124016,814.05
20240414125016,882.71
20240414130016,1013.81
20240414131016,1145.8
20240414132016,1283.59
20240414133016,1399.47
20240414134016,1499.9
20240414135016,1504.89
20240414140016,1709.11
20240414141016,1714.51
20240414142016,1607.12
20240414143016,1503.93
20240414144016,-592.82
20240414145016,-451.47
20240414150016,-274.8
20240414151016,-121.5
20240414152016,90.58
20240414153016,233.06
20240414154016,536.27
20240414155016,998.74
20240414160016,1596.63
20240414161016,2352.36
20240414162016,3205.78
20240414163016,3843.4
20240414164016,4436.51
20240414165016,5072.29
20240422090016,5148.44
20240422091016,5746.5
20240422092016,4513.44
20240422093016,5039.96
20240422094016,6585.99
20240422095016,4086.06
20240422100016,8155.87
20240422101016,6923.64
20240422102016,3764.67
20240422103016,-1399.58
20240422104016,2123.79
20240422105016,6375.35
20240422110016,-1294.94
20240422111016,-348.59
20240422112016,-980.51
20240422113016,-93.18
20240422114016,328.66
20240422115016,534.2
20240422120016,607.64
20240422121016,617.92
20240422122016,1722.32
20240422123016,4028.61
20240422124016,3797.85
20240422125016,5496.87
20240422130016,5245.21
20240422131016,4700.59
20240422132016,5747.48
20240422133016,5805.85
20240422134016,5527.94
20240422135016,6477.88
20240422140016,3837.0
20240422141016,5359.21
20240422142016,-1108.1
20240422143016,-940.66
20240422144016,-187.08
20240422145016,904.08
20240422150016,235.81
20240422151016,767.23
20240422152016,2365.46
20240422153016,1962.91
20240422154016,1143.78
20240422155016,2122.5
20240422160016,879.33
20240422161016,1735.83
20240422162016,2509.38
20240422163016,737.25
20240422164016,1687.81
20240422165016,450.13
20240513090016,-282.5
20240513091016,-244.16
20240513092016,-110.29
20240513093016,-220.44
20240513094016,-286.22
20240513095016,-223.58
20240513100016,6.74
20240513101016,-144.07
20240513102016,-196.54
20240513103016,20.06
20240513104016,152.96
20240513105016,113.92
20240513110016,165.42
20240513111016,-671.74
20240513112016,-177.72
20240513113016,-218.09
20240513114016,-284.64
20240513115016,-312.97
20240513120016,-227.14
20240513121016,-232.88
20240513122016,-176.21
20240513123016,-169.0
20240513124016,-161.77
20240513125016,-139.23
20240513130016,-51.64
20240513131016,-106.34
20240513132016,54.31
20240513133016,64.85
20240513134016,71.49
20240513135016,-88.45
20240513140016,94.48
20240513141016,202.05
20240513142016,88.3
20240513143016,113.68
20240513144016,49.39
20240513145016,39.76
20240513150016,33.25
20240513151016,1775.89
20240513152016,1805.16
20240513153016,2385.21
20240513154016,2379.93
20240513155016,2485.07
20240513160016,820.52
20240513161016,970.04
20240513162016,741.66
20240513163016,1498.35
20240513164016,2225.89
20240513165016,866.36
20240517090016,1218.22
20240517091016,1448.24
20240517092016,1508.32
20240517093016,1734.58
20240517094016,2979.97
20240517095016,2193.72
20240517100016,2566.56
20240517101016,2954.34
20240517102016,4286.29
20240517103016,4734.14
20240517104016,4680.3
20240517105016,3732.62
20240517110016,6522.88
20240517111016,4492.21
20240517112016,-1245.13
20240517113016,-642.3
20240517114016,-226.22
20240517115016,-359.3
20240517120016,-51.21
20240517121016,-34.28
20240517122016,-38.62
20240517123016,86.05
20240517124016,220.79
20240517125016,701.51
20240517130016,736.86
20240517131016,1236.23
20240517132016,1221.06
20240517133016,968.61
20240517134016,2474.34
20240517135016,3455.44
20240517140016,6397.77
20240517141016,5458.22
20240517142016,2707.68
20240517143016,5498.17
20240517144016,3129.69
20240517145016,3104.07
20240517150016,5678.4
20240517151016,7248.1
20240517152016,3174.04
20240517153016,2260.38
20240517154016,477.35
20240517155016,191.92
20240517160016,1500.33
20240517161016,2240.85
20240517162016,963.98
20240517163016,1659.79
20240517164016,923.71
20240517165016,1752.41
20240519090016,841.84
20240519091016,1096.46
20240519092016,700.44
20240519093016,888.03
20240519094016,-546.85
20240519095016,-263.82
20240519100016,-267.15
20240519101016,-46.98
20240519102016,-82.88
20240519103016,-107.3
20240519104016,-183.11
20240519105016,-92.65
20240519110016,-41.45
20240519111016,16.04
20240519112016,305.36
20240519113016,450.79
20240519114016,245.16
20240519115016,314.13
20240519120016,497.56
20240519121016,535.27
20240519122016,833.72
20240519123016,839.42
20240519124016,805.12
20240519125016,875.27
20240519130016,1004.6
20240519131016,1127.93
20240519132016,997.06
20240519133016,1126.77
20240519134016,-608.77
20240519135016,-426.57
20240519140016,-339.38
20240519141016,-70.35
20240519142016,8.48
20240519143016,28.02
20240519144016,37.9
20240519145016,-23.94
20240519150016,-25.0
20240519151016,434.24
20240519152016,671.52
20240519153016,1054.71
20240519154016,1301.19
20240519155016,1361.43
20240519160016,797.96
20240519161016,855.98
20240519162016,742.29
20240519163016,925.16
20240519164016,1523.24
20240519165016,2697.88
20240608090016,402.3
20240608091016,687.26
20240608092016,1219.5
20240608093016,2764.18
20240608094016,3563.75
20240608095016,5998.87
20240608100016,3765.02
20240608101016,11437.0
20240608102016,6458.59
20240608103016,10235.27
20240608104016,7738.39
20240608105016,12372.68
20240608110016,7814.02
20240608111016,1096.77
20240608112016,2152.78
20240608113016,865.08
20240608114016,447.7
